timestamp,location,tweet,username,all_hashtags,followers_count
2022-02-19 11:02:22+00:00,Türkiye,"b'@HakiNFT Hello there. I\'ve been watching/following you since day one. Team looks great and hard working guys, peace. For first impression of ""hmm looks like Azuki derv?"" newcomers what would you guys answer be? Appreciate'",b'DolefulEpicmen',[],153
2022-02-19 11:02:19+00:00,UAE,"b'@LoayShalabi @YGhuwaidi Hello, we have responded to your other tweet. Kindly refer to the same.'",b'DAMACOfficial',[],23901
2022-02-19 11:02:19+00:00,,b'@SMohanila Hello \xf0\x9f\x99\x8b\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f Gorgeous \xe2\x9d\xa4\xef\xb8\x8f \xf0\x9f\x92\x98\xf0\x9f\x92\x95\xf0\x9f\x92\x9f',b'MarkRod92973188',[],318
2022-02-19 11:02:18+00:00,PreciousID ,b'@solohwn Hello https://t.co/A7RDjMKUve',b'PreciousSJHwan',[],2621
2022-02-19 11:02:18+00:00,,b'@kemiadetiba Hello how are you',b'AnietieHarryUd2',[],0
2022-02-19 11:02:17+00:00,"Birmingham, UK","b""@A_khan110_ @A_khan110_ Hello Adeel, we're sorry for the delay in reply. Services are operating as usual today.""",b'nxcare',[],31073
2022-02-19 11:02:17+00:00,Wales,"b""@m_b_420 Hello Matty, we've no reported disruption for today. ^NM""",b'arrivabuswales',[],4879
2022-02-19 11:02:17+00:00,"She Her '03
slow dms, pqrts ok",b'@STAYC_official HELLO????',b'yeeunive',[],457
2022-02-19 11:02:17+00:00,"Seoul, Republic of Korea",b'@ofkarienaa hello my pretty Karina. How have u been doing',b'seulgi_sunbear',[],1013
2022-02-19 11:02:17+00:00,,"b""@thebadboyspub Hello.... I've not received my NFTs""",b'CleanzB',[],186
2022-02-19 11:02:16+00:00,your girl,b'\xe2\x86\xb3 \xe2\x9d\x9d hello everyone ! \xe2\x9d\x9e https://t.co/gwOyTaOXIx',b'vdknwtt',[],464
2022-02-19 11:02:16+00:00,,"b""@Google Hello Google, I am enable to access my Google account. After reset my phone. When I try to login my account the Google ask prompt in my phone but I haven't receive any prompt in my phone so plz recover my account my email I'd -  sumitd061@gmail.com Thank you""",b'sumitd0',[],0
2022-02-19 11:02:15+00:00,she/her | 🏳️‍🌈18 ,"b""Hello \xf0\x9f\xa5\xba\xf0\x9f\xa5\xba I'm done with my exams.. did anyone miss me haha""",b'Taegirkive',[],84
2022-02-19 11:02:15+00:00,,b'HELLO PLS WIDEN THE GAP!!!!! SHET  #DonBelle #DONBELLEmpire',b'yurixdonbelle',"['DonBelle', 'DONBELLEmpire']",189
2022-02-19 11:02:15+00:00,Wherever threads are written..,"b""@Ken_Tancrous Hello, you can read it here: https://t.co/3BgfzIJnG2 Share this if you think it's interesting. \xf0\x9f\xa4\x96""",b'threadreaderapp',[],537968
2022-02-19 11:02:14+00:00,universe,b'@_kyojiii hello',b'sezuii',[],2105
2022-02-19 11:02:13+00:00,"Barkisland, England","b'@a_Troglodist Hello you! Where I am specifically hasn\xe2\x80\x99t been too bad, although we are forecast snow today. Like you, I\xe2\x80\x99m staying warm (cost!!!) and safe and Filo is very comfy on my bed. Binging on A Place in the Sun...considering it research \xf0\x9f\x98\x82. Hope you have lots of fun with your two. X'",b'C4tr1n4',[],58
